10278	Thrag Stonehoof	Journeyman Blacksmith	1456	Thunder Bluff	39,57.8 39.2,56.2 39.4,55.4 39.4,56.8 39.6,55.4 39.6,56 39.6,56.8	2018:Blacksmithing
11051	Vhan	Journeyman Tailor	1456	Thunder Bluff	43.4,43.6 44,44.4 44,44.6	3908:Tailoring
4898	Brant Jasperbloom	Herbalist	1445	Dustwallow Marsh	64,47.6	
3965	Cylania Rootstalker	Herbalist	1440	Ashenvale	50.4,67 50.6,67	2366:Herbalism|2368:Herbalism|3570:Herbalism|11993:Herbalism
3181	Fremal Doohickey	First Aid Trainer	1437	Wetlands	10.8,61.2	3273:First Aid|3274:First Aid
2998	Karn Stonehoof	Expert Blacksmith	1456	Thunder Bluff	38.8,54 39.2,55.6 39.4,55.4 39.6,54.4 39.6,55.2 39.6,55.6	2018:Blacksmithing|3100:Blacksmithing
11047	Kray	Journeyman Alchemist	1456	Thunder Bluff	46.8,33.4 46.8,34.2 47,34.6	2259:Alchemy
11067	Malcomb Wynn	Journeyman Enchanter	1458	Undercity	62.2,60.4 62.2,60.6 62.6,60.4 62.6,60.6	7411:Enchanting
7089	Mooranta	Skinning Trainer	1456	Thunder Bluff	44.4,42.4 44.4,42.6 44.6,42.4 44.6,42.8 45.2,43.6	8613:Skinning|8617:Skinning|8618:Skinning|10768:Skinning
11071	Mot Dawnstrider	Journeyman Enchanter	1456	Thunder Bluff	43.8,37.8 44.4,38.8 44.8,38.8 45,38.4 45,39.6	7411:Enchanting
2834	Myizz Luckycatch	Superior Fisherman	1434	Stranglethorn Vale	27.4,77 27.6,77	7620:Fishing|7731:Fishing
8153	Narv Hidecrafter	Expert Leathercrafter	1443	Desolace	55.2,56.2	2108:Leatherworking|3104:Leatherworking
11084	Tarn	Expert Leatherworker	1456	Thunder Bluff	42.4,43 42.6,43	2108:Leatherworking|3104:Leatherworking
3004	Tepa	Expert Tailor	1456	Thunder Bluff	43.8,44.4 44.2,45	3908:Tailoring|3909:Tailoring
6295	Wilma Ranthal	Skinning Trainer	1433	Redridge Mountains	88.8,71	8613:Skinning|8617:Skinning|8618:Skinning|10768:Skinning
2367	Donald Rabonne	Fisherman	1424	Hillsbrad Foothills	50.4,61 50.6,61	7620:Fishing|7731:Fishing
1676	Finbus Geargrind	Expert Engineer	1431	Duskwood	77.4,48.4 77.4,48.6	
4193	Grondal Moonbreeze	Journeyman Tailor	1439	Darkshore	38.2,40.4 38.2,40.6	3908:Tailoring
11037	Jenna Lemkenilli	Journeyman Engineer	1439	Darkshore	38.2,41	4036:Engineering
3555	Johan Focht	Miner	1421	Silverpine Forest	43.4,40.4 43.4,40.6	2575:Mining|2576:Mining|3564:Mining|10248:Mining
12961	Kil'Hiwana	Fisherman	1440	Ashenvale	10.8,33.4 10.8,33.6	7620:Fishing|7731:Fishing
3964	Kylanna	Expert Alchemist	1440	Ashenvale	50.8,67	
7948	Kylanna Windwhisper	Master Alchemist	1444	Feralas	32.4,43.8 32.6,43.8	2259:Alchemy|3101:Alchemy|3464:Alchemy|11611:Alchemy
4614	Martha Alliestar	Herbalism Trainer	1458	Undercity	54.2,49.4 54.2,49.8 54.6,49.4 54.6,50.4 54.6,50.6	2366:Herbalism|2368:Herbalism|3570:Herbalism|11993:Herbalism
11041	Milla Fairancora	Journeyman Alchemist	1457	Darnassus	55.2,21.4 55.2,22.4 55.2,22.8 55.6,23.2 55.8,23.6	2259:Alchemy
11049	Rhiannon Davis	Expert Tailor	1458	Undercity	70.2,30.2 70.2,30.6 70.4,29.2 70.6,29.4 70.6,29.6	3908:Tailoring|3909:Tailoring
1386	Rogvar	Master Alchemist	1435	Swamp of Sorrows	48.2,55.4 48.4,55.6 48.6,55.6	2259:Alchemy|3101:Alchemy|3464:Alchemy|11611:Alchemy
1458	Telurinon Moonshadow	Herbalism Trainer	1437	Wetlands	8,55.8	2366:Herbalism|2368:Herbalism|3570:Herbalism|11993:Herbalism
11029	Trixie Quikswitch	Expert Engineer	1455	Ironforge	67.4,43.2 67.8,43.2 68.2,44.2	4036:Engineering|4037:Engineering
1385	Brawn	Expert Leatherworker	1434	Stranglethorn Vale	31.6,28.8	
12032	Lui'Mala	Fisherman	1443	Desolace	22.6,72.4 22.6,72.6	
1683	Warg Deepwater	Fisherman	1432	Loch Modan	40.4,39.4 40.4,39.6 40.6,39.4 40.6,39.6	7620:Fishing|7731:Fishing
7949	Xylinnia Starshine	Expert Enchanter	1444	Feralas	31.4,44.2 31.6,44.2	
