# old node id	verdict (one|zero|many|skip)	real taxi ID(s)	old name
# GENERATED by tools/match_modern_taxi_nodes.py. "many" lists every candidate it
# found, most-likely first, but gen_modern_nodes.py renames it to that first one
# regardless -- better than the old descriptive id for now; fix the specific ones
# that turn out wrong by editing this file directly (re-running the matcher won't
# lose a MANUAL_FIXES-driven correction, but won't reorder a "many" row's
# candidates from real data either, so a by-hand reorder here is safe to keep).
# "zero" rows are used as-is (the old descriptive id, unrenamed); "skip" means a
# node this genuinely isn't the real taxi system at all (see NOT_REAL_TAXI).
PEARLFIN_VILLAGE_FLIGHT	one	972	Pearlfin Village [name]
PILGRIMS_GRACE_FLIGHT	one	2728	Pilgrim's Grace [name]
PINCHWHISTLE_GEARWORKS_FLIGHT	one	1510	Pinchwhistle Gearworks [name]
PINEWOOD_POST_FLIGHT	one	2798	Pinewood Post [name]
PLAGUEWOOD_TOWER_FLIGHT	one	84	Plaguewood Tower [name]
PLAGUE_WATCH_FLIGHT	one	2569	Plague Watch [name]
PLUNDER_HARBOR_FLIGHT	one	2140	Plunder Harbor [name]
PORT_OF_ZANDALAR_FLIGHT	one	1957	Port of Zandalar [name]
PREPFOOT_FLIGHT	one	1761	Prepfoot [name]
PRIDEFALL_HAMLET_FLIGHT	one	2514	Pridefall Hamlet [name]
PRIORY_OF_THE_SACRED_FLAME_FLIGHT	one	2942	Priory of the Sacred Flame [name]
PROPHETS_REFLECTION_FLIGHT	one	1991	Prophet's Reflection [name]
PROSPECTUS_BAY_FLIGHT	one	2441	Prospectus Bay [name]
PROUDMOORE_KEEP_FLIGHT	one	2277	Proudmoore Keep [name]
RAMBLESHIRE_FLIGHT	one	2932	Rambleshire [name]
RAMKAHEN_FLIGHT	one	652	Ramkahen Flightmaster [name]
RATCHET_FLIGHT	one	80	Ratchet [name]
RAVEN_HILL_FLIGHT	one	622	Raven Hill [name]
RAZOR_HILL_FLIGHT	one	537	Razor Hill [name]
REBEL_CAMP_FLIGHT	one	195	Rebel Camp [name]
REDEMPTION_RISE_FLIGHT	one	1448	Redemption Rise [name]
REDFIELDS_WATCH_FLIGHT	one	2161	Redfield's Watch [name]
REFUGEE_CAMP_FLIGHT	one	2590	Refugee Camp [name]
REFUGE_POINTE_FLIGHT	one	16	Refuge Pointe [name]
RENOUNCED_BASTILLE_FLIGHT	one	2561	Renounced Bastille [name]
RENSAIS_WATCHPOST_FLIGHT	one	1055	Rensai's Watchpost [name]
RETRIBUTION_POINT_FLIGHT	one	1452	Retribution Point [name]
REVANTUSK_VILLAGE_FLIGHT	one	76	Revantusk Village [name]
RHONINS_SHIELD_FLIGHT	one	2786	Rhonin's Shield [name]
RILZITS_HOLDFAST_FLIGHT	one	1572	Rilzit's Holdfast [name]
RIVERSIDE_POST_FLIGHT	one	1505	Riverside Post [name]
RIVERS_HEART_FLIGHT	one	308	River's Heart [name]
ROOTHOME_FLIGHT	one	2588	Root-Home [name]
ROUGHNECK_CAMP_FLIGHT	one	2102	Roughneck Camp [name]
RUBY_LIFE_POOLS_FLIGHT	one	2807	Ruby Life Pools [name]
RUINS_OF_SOUTHSHORE_FLIGHT	one	667	Ruins of Southshore [name]
RUSZATHAR_REACH_FLIGHT	one	2799	Rusza'thar Reach [capture]
RUTTHERAN_VILLAGE_FLIGHT	one	27	Rut'theran Village [name]
SAGEHAVEN_FLIGHT	one	2520	Sagehaven [capture]
SANCTUARY_OF_MALORNE_FLIGHT	one	781	Sanctuary of Malorne [name]
SANCTUARY_OF_THE_DEVOTED_FLIGHT	one	2119	Sanctuary of the Devoted [name]
SANCTUARY_OF_THE_MAD_FLIGHT	one	2511	Sanctuary of the Mad [name]
SANCTUM_OF_THE_STARS_FLIGHT	one	159	Sanctum of the Stars [name]
SCALETRADER_POST_FLIGHT	one	2126	Scaletrader Post [name]
SCHNOTTZS_LANDING_FLIGHT	one	674	Schnottz's Landing [name]
SCORCHED_SANDS_OUTPOST_FLIGHT	one	2143	Scorched Sands Outpost [name]
SEEKERS_OUTPOST_FLIGHT	one	2075	Seeker's Outpost [name]
SEEKERS_VISTA_FLIGHT	one	2089	Seekers Vista [name]
SENJIN_VILLAGE_FLIGHT	one	536	Sen'jin Village [name]
SENTINEL_BASECAMP_FLIGHT	one	991	Sentinel Basecamp [name]
SENTINEL_HILL_FLIGHT	one	4	Sentinel Hill [name]
SEPULCHER_OF_THE_FIRST_ONES_FLIGHT	one	2737	Sepulcher Of The First Ones [name]
SEPULCHER_OVERLOOK_FLIGHT	one	2736	Sepulcher Overlook [name]
SERPENTS_OVERLOOK_FLIGHT	one	1080	Serpent's Overlook [name]
SERPENTS_SPINE_FLIGHT_ALLIANCE	one	1073	Serpent's Spine [name]
SHACKLES_DEN_FLIGHT	one	1633	Shackle's Den [name]
SHADEBASIN_WATCH_FLIGHT	one	3129	Shadebasin Watch Flightmaster [name]
SHADEBOUGH_FLIGHT	one	31	Shadebough [name]
SHADOPAN_FALLBACK_FLIGHT	one	1024	Shado-Pan Fallback [name]
SHADOPAN_GARRISON_FLIGHT	one	1056	Shado-Pan Garrison [name]
SHADOWGUARD_INCURSION_FLIGHT	one	1981	Shadowguard Incursion [name]
SHADOWMOON_VILLAGE_FLIGHT	one	123	Shadowmoon Village [name]
SHADOWPREY_VILLAGE_FLIGHT	one	38	Shadowprey Village [name]
SHADOWVEIN_POINT_FLIGHT	one	2963	Shadowvein Point [name]
SHADY_SANCTUARY_FLIGHT	one	2796	Shady Sanctuary [capture]
SHALEWIND_CANYON_FLIGHT	one	596	Shalewind Canyon [name]
SHANAARI_REFUGE_FLIGHT	one	1648	Sha'naari Refuge [name]
SHATTERED_BEACHHEAD_FLIGHT	one	1538	Shattered Beachhead [name]
SHATTERED_FIELDS_FLIGHT	one	1967	Shattered Fields [name]
SHATTERED_LANDING_FLIGHT	one	1537	Shattered Landing [name]
SHATTERED_SUN_STAGING_AREA_FLIGHT	one	213	Shattered Sun Staging Area [name]
SHATTRATH_CITY_FLIGHT	one	1450	Shattrath City (Draenor) [name]
SHATTRATH_OUTLANDS_FLIGHT	one	128	Shattrath (Outland) [name]
SHIELDS_REST_FLIGHT	one	1855	Shield's Rest [name]
SHIFTING_SANDS_FLIGHT	one	2816	Shifting Sands [name]
SHIPWRECK_COVE_FLIGHT	one	1756	Shipwreck Cove [name]
SHRINE_OF_AVIANA_FLIGHT	one	557	Shrine of Aviana [name]
SHRINE_OF_SEVEN_STARS_FLIGHT	one	1057	Shrine of Seven Stars [name]
SHRINE_OF_THE_STORM_FLIGHT_ALLIANCE	one	2133	Shrine of the Storm [name]
SHRINE_OF_THE_STORM_FLIGHT_HORDE	one	2095	Shrine of the Storm [name]
SHRINE_OF_TWO_MOONS_FLIGHT	one	1058	Shrine of Two Moons [name]
SILVERGLADE_REFUGE_FLIGHT	one	3190	Silverglade Refuge Flightmaster [name]
SILVERMOON_CITY_FLIGHT	one	82	Silvermoon City Flightmaster [name]
SILVERMOON_CITY_FLIGHT	one	82	Flightmaster [id]
SILVERWIND_REFUGE_FLIGHT	one	356	Silverwind Refuge [name]
SILVER_TIDE_HOLLOW_FLIGHT	one	522	Silver Tide Hollow [name]
SINFALL_FLIGHT	one	2548	Sinfall [name]
SKYFIRE_TRIAGE_CAMP_FLIGHT	one	1747	Skyfire Triage Camp [name]
SKYHORN_FLIGHT	one	1753	Skyhorn [name]
SKYSEA_RIDGE_FLIGHT	one	1539	Skysea Ridge [name]
SKYTOP_OBSERVATORY_FLIGHT	one	2817	Skytop Observatory [capture]
SLABCHISELS_SURVEY_FLIGHT	one	554	Slabchisel's Survey [name]
SLAM_CENTRAL_STATION_FLIGHT	one	2997	Slam Central Station [name]
SMUGGLERS_SCAR_FLIGHT	one	521	Smuggler's Scar [name]
SOCRETHARS_RISE_FLIGHT	one	1475	Socrethar's Rise [name]
SOGGYS_GAMBLE_FLIGHT	one	1071	Soggy's Gamble [name]
SOUTHERN_ROCKETWAY_FLIGHT	one	613	Southern Rocketway [name]
SOUTHPOINT_GATE_FLIGHT	one	668	Southpoint Gate [name]
SOUTHPORT_FLIGHT	one	1493	Southport [name]
SPIDERS_WATCH_FLIGHT	one	2559	Spider's Watch [name]
SPINEBREAKER_RIDGE_FLIGHT	one	141	Spinebreaker Ridge [name]
SPLINTERTREE_POST_FLIGHT	one	61	Splintertree Post [name]
SRILA_VILLAGE_FLIGHT	one	969	Sri-La Village [name]
STARDUST_SPIRE_FLIGHT	one	351	Stardust Spire [name]
STARSONG_REFUGE_FLIGHT	one	1764	Starsong Refuge [name]
STARS_REST_FLIGHT	one	247	Stars' Rest [name]
STONARD_FLIGHT	one	56	Stonard [name]
STONEBREAKER_HOLD_FLIGHT	one	127	Stonebreaker Hold [name]
STONEFANG_OUTPOST_FLIGHT	one	1390	Stonefang Outpost [name]
STONEFIST_WATCH_FLIGHT	one	2279	Stonefist Watch [name]
STONEHOOF_WATCH_FLIGHT	one	1778	Stonehoof Watch [name]
STONEMAUL_HOLD_FLIGHT	one	569	Stonemaul Hold [name]
STONEPLOW_FLIGHT	one	989	Stoneplow [name]
STONETUSK_WATCH_FLIGHT	one	2091	Stonetusk Watch [name]
STORMFEATHER_OUTPOST_FLIGHT	one	618	Stormfeather Outpost [name]
STORMSHIELD_ALLIANCE_FLIGHT	one	1420	Stormshield Flightmaster [manual]
STORMTORN_FOOTHILLS_FLIGHT	one	1857	Stormtorn Foothills [name]
STORMWIND_FLIGHT	one	2	Flightmaster [id]
STRAHNBRAD_FLIGHT	one	670	Strahnbrad [name]
SUNREAVERS_COMMAND_FLIGHT	one	337	Sunreaver's Command [name]
SUN_ROCK_RETREAT_FLIGHT	one	29	Sun Rock Retreat [name]
SWAMPRAT_POST_FLIGHT	one	151	Swamprat Post [name]
SWIFTWIND_POST_FLIGHT	one	2274	Swiftwind Post [name]
SYLVANAAR_FLIGHT	one	125	Sylvanaar [name]
SYLVAN_FALLS_FLIGHT	one	1777	Sylvan Falls [name]
TALONBRANCH_GLADE_FLIGHT	one	65	Talonbranch Glade [name]
TALON_WATCH_FLIGHT	one	1509	Talon Watch [name]
TARREN_MILL_FLIGHT	one	13	Tarren Mill [name]
TAUNKALE_VILLAGE_FLIGHT	one	258	Taunka'le Village [name]
TAVERN_IN_THE_MISTS_FLIGHT	one	1029	Tavern in the Mists [name]
TEERAKAI_FLIGHT	one	2794	Teerakai [capture]
TELAARI_STATION_FLIGHT	one	1506	Telaari Station [name]
TELAAR_FLIGHT	one	119	Telaar [name]
TELREDOR_FLIGHT	one	117	Telredor [name]
TEMPLE_OF_AKUNDA_FLIGHT	one	2118	Temple of Akunda [name]
TEMPLE_OF_TELHAMAT_FLIGHT	one	101	Temple of Telhamat [name]
TEMPLE_OF_THE_WHITE_TIGER_FLIGHT	one	1018	Temple of the White Tiger [name]
TEMPORAL_CONFLUX_FLIGHT	one	2812	Temporal Conflux [name]
TENEBROUS_CAVERN_FLIGHT	one	526	Tenebrous Cavern [name]
TEROKKAR_REFUGE_FLIGHT	one	1462	Terokkar Refuge [name]
TERRACE_OF_THE_COLLECTORS_FLIGHT	one	2680	Terrace of the Collectors [capture]
TERRACE_OF_THE_SUN_FLIGHT	one	3125	Terrace of the Sun [name]
THALDARAH_OVERLOOK_FLIGHT	one	33	Thal'darah Overlook [name]
THARGADS_CAMP_FLIGHT	one	367	Thargad's Camp [name]
THEATER_OF_PAIN_FLIGHT	one	2564	Theater of Pain [name]
THELSAMAR_FLIGHT	one	8	Thelsamar [name]
THERAMORE_FLIGHT	one	32	Theramore [name]
THERONS_WATCH_FLIGHT	one	2788	Theron's Watch [name]
THE_AEGIS_WALL_FLIGHT	one	2950	The Aegis Wall [name]
THE_AMBER_WAVES_FLIGHT	one	2101	The Amber Waves [name]
THE_ARBORETUM_FLIGHT	one	967	The Arboretum [name]
THE_ARGENT_STAND_FLIGHT	one	304	The Argent Stand [name]
THE_ARGENT_VANGUARD_FLIGHT	one	334	The Argent Vanguard [name]
THE_BRINY_MUCK_FLIGHT	one	1090	The Briny Muck [name]
THE_BULWARK_FLIGHT	one	384	The Bulwark [name]
THE_BURROWS_FLIGHT	one	2893	The Burrows [name]
THE_CROSSROADS_FLIGHT	one	25	The Crossroads [name]
THE_DEN_FLIGHT	one	3193	The Den Flightmaster [name]
THE_DRAAKORIUM_FLIGHT	one	1467	The Draakorium [name]
THE_EXODAR_FLIGHT	one	94	Flightmaster [id]
THE_FORSAKEN_FRONT_FLIGHT	one	654	The Forsaken Front [name]
THE_GALLAGIO_FLIGHT	one	2999	The Gallagio [name]
THE_GREAT_SEAL_FLIGHT	one	1959	The Great Seal [name]
THE_GULLET_FLIGHT	one	657	The Gullet [name]
THE_HARBORAGE_FLIGHT	one	600	The Harborage [name]
THE_HEAPS_FLIGHT	one	2996	The Heaps [name]
THE_INCONTINENTAL_HOTEL_FLIGHT	one	2988	The Incontinental Hotel [name]
THE_INCURSION_FLIGHT	one	988	The Incursion [name]
THE_INGRESS_FLIGHT	one	3119	The Ingress Flightmaster [name]
THE_IRON_FRONT_FLIGHT_ALLIANCE	one	1645	The Iron Front [name]
THE_IRON_FRONT_FLIGHT_HORDE	one	1644	The Iron Front [name]
THE_KRAZZWORKS_FLIGHT	one	660	The Krazzworks [name]
THE_LIONS_REDOUBT_FLIGHT	one	1115	The Lion's Redoubt [name]
THE_MENDERS_STEAD_FLIGHT	one	651	The Menders' Stead [name]
THE_MORSHAN_RAMPARTS_FLIGHT	one	354	The Mor'Shan Ramparts [name]
THE_MUGAMBALA_FLIGHT	one	2381	The Mugambala [name]
THE_RING_OF_TRIALS_FLIGHT	one	1502	The Ring of Trials [name]
THE_SEPULCHER_FLIGHT	one	10	The Sepulcher [name]
THE_SHADOW_VAULT_FLIGHT	one	333	The Shadow Vault [name]
THE_SLIVER_FLIGHT	one	2061	The Sliver [name]
THE_SLUDGEWERKS_FLIGHT	one	540	The Sludgewerks [name]
THE_SPEARHEAD_FLIGHT	one	2558	The Spearhead [name]
THE_STORMSPIRE_FLIGHT	one	139	The Stormspire [name]
THE_SUNSET_BREWGARDEN_FLIGHT	one	1072	The Sunset Brewgarden [name]
THE_TIDAL_CONFLUX_FLIGHT_ALLIANCE	one	2483	The Tidal Conflux [name]
THE_TIDAL_CONFLUX_FLIGHT_HORDE	one	2482	The Tidal Conflux [name]
THE_VEILED_DEN_FLIGHT	one	1993	The Veiled Den [name]
THE_WITCHWOOD_FLIGHT	one	1754	The Witchwood [name]
THONDRORIL_RIVER_FLIGHT	one	383	Thondroril River [name]
THORIUM_POINT_FLIGHT_ALLIANCE	one	74	Thorium Point [name]
THORIUM_POINT_FLIGHT_HORDE	one	75	Thorium Point [name]
THRALLMAR_FLIGHT	one	99	Thrallmar [name]
THREEFALLS_LOOKOUT_FLIGHT	one	2789	Three-Falls Lookout [name]
THROMVAR_FLIGHT	one	1388	Throm'Var [name]
THRONE_OF_THE_ELEMENTS_FLIGHT	one	1503	Throne of the Elements [name]
THUNDERLORD_STRONGHOLD_FLIGHT	one	126	Thunderlord Stronghold [name]
THUNDERMAR_FLIGHT	one	665	Thundermar [name]
THUNDER_BLUFF_FLIGHT	one	22	Flightmaster [id]
THUNDER_CLEFT_FLIGHT	one	987	Thunder Cleft [name]
THUNDER_PASS_FLIGHT	one	1395	Thunder Pass [name]
THUNDER_TOTEM_FLIGHT	one	1719	Thunder Totem [name]
THUNKS_ABODE_FLIGHT	one	369	Thunk's Abode [name]
TIAN_MONASTERY_FLIGHT	one	971	Tian Monastery [name]
TIDECROSS_FLIGHT	one	2085	Tidecross [name]
TIMBERFELL_OUTPOST_FLIGHT	one	2067	Timberfell Outpost [name]
TIMBERSTEP_OUTPOST_FLIGHT	one	2790	Timberstep Outpost [name]
TIRNA_VAAL_FLIGHT	one	2585	Tirna Vaal [name]
TOKKAS_LANDING_FLIGHT	one	3168	Tokka's Landing [name]
TOL_DAGOR_FLIGHT_ALLIANCE	one	2096	Tol Dagor Flightmaster [name]
TOL_DAGOR_FLIGHT_HORDE	one	2276	Tol Dagor Flightmaster [name]
TORNTUSK_OVERLOOK_FLIGHT	one	3126	Torntusk Overlook Flightmaster [name]
TORTAKA_REFUGE_FLIGHT	one	2120	Tortaka Refuge [name]
TOSHLEYS_STATION_FLIGHT	one	156	Toshley's Station Flightmaster [name]
TOWER_OF_ESTULAN_FLIGHT	one	567	Tower of Estulan [name]
TRADEWINDS_MARKET_FLIGHT	one	2083	Tradewinds Market [capture]
TRANQUILLIEN_FLIGHT	one	3134	Tranquillien Flightmaster [capture]
TRANQUIL_COURT_FLIGHT	one	1556	Tranquil Court [name]
TRANQUIL_STRAND_FLIGHT	one	2970	Tranquil Strand [name]
TRANQUIL_WASH_FLIGHT	one	523	Tranquil Wash [name]
TRANSITUS_SHIELD_FLIGHT	one	226	Transitus Shield [capture]
TRIUMVIRATES_END_FLIGHT	one	1982	Triumvirate's End [name]
TUSHUI_LANDING_FLIGHT	one	1293	Tushui Landing [name]
TUSK_ISLE_FLIGHT	one	2165	Tusk Isle [name]
TWILIGHT_GLADE_FLIGHT	one	1382	Twilight Glade [name]
UKTULUT_BACKWATER_FLIGHT	one	2804	Uktulut Backwater [name]
UKTULUT_OUTPOST_FLIGHT	one	2800	Uktulut Outpost [name]
UKTULUT_PIER_FLIGHT	one	2803	Uktulut Pier [name]
ULDUAR_FLIGHT	one	326	Ulduar [name]
UNUPE_FLIGHT	one	296	Unu'pe [name]
UTAMAS_STAND_FLIGHT	one	2407	Utama's Stand [name]
VALDISDALL_FLIGHT	one	1742	Valdisdall [name]
VALDRAKKEN_FLIGHT	one	2810	Flightmaster [id]
VALGARDE_PORT_FLIGHT	one	183	Valgarde Port [name]
VALIANCE_KEEP_FLIGHT	one	245	Valiance Keep [name]
VALIANCE_LANDING_CAMP_FLIGHT	one	303	Valiance Landing Camp [name]
VALORMOK_FLIGHT	one	683	Valormok [name]
VAULT_OF_THE_EARTH_FLIGHT	one	1646	Vault of the Earth [name]
VAULT_OF_THE_INCARNATES_FLIGHT	one	2818	Vault of the Incarnates [name]
VEILED_GROTTO_FLIGHT	one	2157	Veiled Grotto [name]
VEILED_OSSUARY_FLIGHT	one	2814	Veiled Ossuary [name]
VEIL_TEROKK_FLIGHT	one	1508	Veil Terokk [name]
VENARIS_REFUGE_FLIGHT	one	2700	Ve'nari's Refuge [name]
VENDETTA_POINT_FLIGHT	one	77	Vendetta Point [name]
VENGEANCE_LANDING_FLIGHT	one	191	Vengeance Landing [name]
VENGEANCE_POINT_FLIGHT	one	1856	Vengeance Point [name]
VENOMSPITE_FLIGHT	one	254	Venomspite [name]
VERDANT_HOLLOW_FLIGHT	one	2145	Verdant Hollow [name]
VERDANT_LANDING_FLIGHT	one	2903	Verdant Landing [name]
VERMILLION_REDOUBT_FLIGHT	one	658	Vermillion Redoubt [name]
VICTORS_POINT_FLIGHT	one	663	Victor's Point [name]
VIGIL_HILL_FLIGHT	one	2042	Vigil Hill [name]
VINDICAAR_ANTORAN_WASTES_FLIGHT	one	1994	The Vindicaar (Antoran Wastes) [manual]
VINDICAAR_EREDATH_FLIGHT	one	1977	The Vindicaar (Eredath) [manual]
VINDICAAR_KROKUUN_FLIGHT	one	1944	The Vindicaar (Krokuun) [manual]
VOLJINS_PRIDE_FLIGHT	one	1443	Vol'jin's Pride [name]
VOLMAR_FLIGHT	one	1621	Vol'mar [name]
VORRIKS_SANCTUM_FLIGHT	one	2111	Vorrik's Sanctum [name]
VULPERA_HIDEAWAY_FLIGHT	one	2117	Vulpera Hideaway [name]
VULTURES_NEST_FLIGHT	one	2112	Vulture's Nest [name]
WANECRYPT_HILL_FLIGHT	one	2518	Wanecrypt Hill [name]
WANING_GLACIER_FLIGHT	one	2273	Waning Glacier [name]
WARBEAST_KRAAL_FLIGHT	one	1966	Warbeast Kraal [name]
WARDENS_REDOUBT_FLIGHT	one	1837	Wardens' Redoubt [name]
WARFANG_HOLD_FLIGHT	one	2094	Warfang Hold [name]
WARPORT_RASTARI_FLIGHT	one	2009	Warport Rastari [name]
WARSONG_CAMP_FLIGHT	one	332	Warsong Camp [name]
WARSONG_HOLD_FLIGHT	one	257	Warsong Hold [name]
WARSPEAR_ASHRAN_FLIGHT	one	1408	Warspear Flightmaster [name]
WATCHERS_AERIE_FLIGHT	one	1860	Watchers' Aerie [name]
WATCHMANS_RISE_FLIGHT	one	2107	Watchman's Rise [name]
WEAVERS_LAIR_FLIGHT	one	2882	Weaver's Lair [name]
WELLSPRING_OVERLOOK_FLIGHT	one	2905	Wellspring Overlook [name]
WESTFALL_BRIGADE_FLIGHT	one	255	Westfall Brigade [capture]
WESTGUARD_KEEP_FLIGHT	one	185	Westguard Keep [name]
WESTREACH_SUMMIT_FLIGHT	one	30	Westreach Summit [name]
WESTWIND_REST_FLIGHT	one	1020	Westwind Rest [name]
WHELGARS_RETREAT_FLIGHT	one	551	Whelgar's Retreat [name]
WHISPERWIND_GROVE_FLIGHT	one	594	Whisperwind Grove [name]
WHITEGROVE_CHAPEL_FLIGHT	one	2109	Whitegrove Chapel [name]
WILDCAMP_ORLAY_FLIGHT	one	2889	Wildcamp Or'lay [name]
WILDCAMP_ULAR_FLIGHT	one	2919	Wildcamp Ul'ar [name]
WILDHAMMER_STRONGHOLD_FLIGHT	one	124	Wildhammer Stronghold [name]
WILDHEART_POINT_FLIGHT	one	595	Wildheart Point [name]
WILDWOOD_WASH_FLIGHT	one	1518	Wildwood Wash [name]
WINDFALL_CAVERN_FLIGHT	one	2139	Windfall Cavern [name]
WINDRUNNERS_OVERLOOK_FLIGHT	one	336	Windrunner's Overlook [name]
WINDSHEAR_HOLD_FLIGHT	one	361	Windshear Hold [name]
WINGREST_EMBASSY_FLIGHT	one	2805	Wingrest Embassy [name]
WINTERGARDE_KEEP_FLIGHT	one	244	Wintergarde Keep [name]
WINTERS_BLOSSOM_FLIGHT	one	1025	Winter's Blossom [name]
WITHERBARK_BLUFFS_FLIGHT	one	3130	Witherbark Bluffs Flightmaster [name]
WOLFS_DEN_FLIGHT	one	2062	Wolf's Den [name]
WOLFS_STAND_FLIGHT	one	1559	Wolf's Stand [name]
WORGOL_FLIGHT	one	1386	Wor'gol [name]
WORVAR_FLIGHT	one	1504	Wor'var [name]
WRECK_OF_THE_HUNGRY_RIVERBEAST_FLIGHT	one	2412	Wreck of the Hungry Riverbeast [name]
WRECK_OF_THE_OLD_BLANCHY_FLIGHT	one	2409	Wreck of the Old Blanchy [name]
WYRMREST_TEMPLE_FLIGHT	one	252	Wyrmrest Temple [name]
XIBALA_FLIGHT_ALLIANCE	one	2012	Xibala [name]
XIBALA_FLIGHT_HORDE	one	1974	Xibala [name]
YRELS_WATCH_FLIGHT	one	1507	Yrel's Watch [name]
ZABRAJIN_FLIGHT	one	118	Zabra'jin [name]
ZANGARRA_FLIGHT	one	1440	Zangarra [name]
ZEBAHARI_FLIGHT	one	1975	Zeb'ahari [name]
ZHUS_WATCH_FLIGHT	one	986	Zhu's Watch [name]
ZIMTORGA_FLIGHT	one	307	Zim'Torga [capture]
ZINAZSHARI_FLIGHT	one	2405	Zin'Azshari [name]
ZOBAL_RUINS_FLIGHT	one	1954	Zo'bal Ruins [name]
ZORAMGAR_OUTPOST_FLIGHT	one	58	Zoram'gar Outpost [name]
ZOUCHIN_VILLAGE_FLIGHT	one	1021	Zouchin Village [name]
ZOVAALS_GRASP_FLIGHT	one	2733	Zovaal's Grasp [name]
ZULAMAN_FLIGHT	one	205	Zul'Aman [name]
ZULJAN_FLIGHT	one	1953	Zul'jan [name]
ATALGRAL_FLIGHT	many	2066,2076	Atal'Gral [name]
DALARAN_BROKEN_ISLES_FLIGHT	many	310,1774,1849	Dalaran (Broken Isles) Flightmaster [name]
EASTERN_AMANI_OUTPOST_FLIGHT	skip		Vaults of Atal'Utek's own flight network, not the real taxi system
ELYSIAN_HOLD_FLIGHT	many	2528,2625	Elysian Hold [name]
FAIRBREEZE_VILLAGE_FLIGHT	many	625,3133	Fairbreeze Village [name]
NORTHERN_AMANI_BULWARK_FLIGHT	skip		Vaults of Atal'Utek's own flight network, not the real taxi system
OVERLOOK_ZO_SHUUL_FLIGHT	many	3034,3157	Overlook Zo'Shuul [name]
SANDY_BEACH_FLIGHT_ALLIANCE	many	606,607	Sandy Beach [name]
SANDY_BEACH_FLIGHT_HORDE	many	608,609	Sandy Beach [name]
SERPENTS_SPINE_FLIGHT_HORDE	many	1073,1117	Serpent's Spine [name]
SHADOW_POINT_FLIGHT	many	3033,3155	Shadow Point [name]
SHANDORAH_FLIGHT	many	3032,3147	Shan'dorah [name]
SHATTER_POINT_FLIGHT	many	148,149	Shatter Point [name]
STYGIAN_BOUNTY_FLIGHT	many	610,612	Stygian Bounty [name]
TAZAVESH_FLIGHT	many	2703,3029,3145	Tazavesh Flightmaster [name]
THE_OASIS_FLIGHT	many	3031,3146	The Oasis [name]
THE_UNDERBELLY_FLIGHT	skip		Vaults of Atal'Utek's own flight network, not the real taxi system
THE_VENOMOUS_ABYSS_FLIGHT	skip		Vaults of Atal'Utek's own flight network, not the real taxi system
TRANQUILLIEN_BC_FLIGHT	many	83,3134	Tranquillien [name]
VOLDRINS_HOLD_FLIGHT	many	605,611	Voldrin's Hold [name]
