# GENERATED by tools/gen_modern_nodes.py (tools/modern_ids.py): source id, Modern id, journal, faction.
EVERLOOK_RIPPER	EVERLOOK_RIPPER		
MALAKAJIN_FLIGHT	TAXI_363		
SHADEBOUGH_FLIGHT	TAXI_31		
TOWER_OF_ESTULAN_FLIGHT	TAXI_567		
FEATHERMOON_FLIGHT	TAXI_41		
MOONGLADE_FLIGHT_HORDE	TAXI_69		
MUDSPROCKET_FLIGHT	TAXI_179		
NIJELS_POINT_FLIGHT	TAXI_37		
KARNUMS_GLADE_FLIGHT	TAXI_368		
NORTHWATCH_HOLD_FLIGHT	TAXI_388		
SANCTUARY_OF_MALORNE_FLIGHT	TAXI_781		
THALDARAH_OVERLOOK_FLIGHT	TAXI_33		
STARDUST_SPIRE_FLIGHT	TAXI_351		
ASTRANAAR_FLIGHT	TAXI_28		
DARKSHORE_BELAMETH_PORTAL_PAST	PORTAL_DARKSHORE_BELAMETH_PAST		
ORGRIMMAR_PORTAL_ROOM_LOWER	ORGRIMMAR_PORTAL_ROOM_LOWER		
MOONGLADE_FLIGHT_ALLIANCE	TAXI_49		
WILDHEART_POINT_FLIGHT	TAXI_595		
WESTERN_EARTHSHRINE_OG	WESTERN_EARTHSHRINE_OG		
NIGHTHAVEN_FLIGHT_ALLIANCE	TAXI_62		
GROVE_OF_THE_ANCIENTS_FLIGHT_PAST	FLIGHT_GROVE_OF_THE_ANCIENTS_PAST		
GATES_OF_SOTHANN_FLIGHT	TAXI_616		
THUNDER_BLUFF	THUNDER_BLUFF		
ORGRIMMAR_CAVERNS_OF_TIME_PORTAL	PORTAL_ORGRIMMAR_CAVERNS_OF_TIME		
ORGRIMMAR_RAZORWIND_SHORES_PORTAL	PORTAL_ORGRIMMAR_RAZORWIND_SHORES		
INSTANCE_230	INSTANCE_DIRE_MAUL_CAPITAL_GARDENS	230	
BRAWLGAR_ARENA	BRAWLGAR_ARENA		
BRAWLGAR_TO_ORGRIMMAR	BRAWLGAR_TO_ORGRIMMAR		
ORGRIMMAR_TO_BRAWLGAR	ORGRIMMAR_TO_BRAWLGAR		
HONOR_HOLD_MOLE	HONOR_HOLD_MOLE		
MOKNATHAL_VILLAGE_FLIGHT	TAXI_163		
FALCON_WATCH_FLIGHT	TAXI_102		
COSMOWRENCH_FLIGHT	TAXI_150		
BLACK_TEMPLE	BLACK_TEMPLE		
BLACK_TEMPLE_RAID	INSTANCE_BLACK_TEMPLE	751	
HONOR_HOLD_FLIGHT	TAXI_100		
TEMPEST_KEEP_RAID	TEMPEST_KEEP_RAID		
SERPENTSHRINE_CAVERN_RAID	INSTANCE_SERPENTSHRINE_CAVERN	748	
SWAMPRAT_POST_FLIGHT	TAXI_151		
GRUULS_LAIR_RAID	INSTANCE_GRUULS_LAIR	746	
AREA_52_FLIGHT	TAXI_122		
SANCTUM_OF_THE_STARS_FLIGHT	TAXI_159		
TOSHLEYS_STATION_TRANSPORTER	TOSHLEYS_STATION_TRANSPORTER		
HELLFIRE_PENINSULA_FLIGHT_ALLIANCE	TAXI_129		
TOSHLEYS_STATION_FLIGHT	TAXI_156		
THE_MECHANAR_DUNGEON	INSTANCE_THE_MECHANAR	258	
TEMPLE_OF_TELHAMAT_FLIGHT	TAXI_101		
TELREDOR_FLIGHT	TAXI_117		
THE_STORMSPIRE_FLIGHT	TAXI_139		
WILDHAMMER_STRONGHOLD_FLIGHT	TAXI_124		
AUCHENAI_CRYPTS_DUNGEON	INSTANCE_AUCHENAI_CRYPTS	247	
ZABRAJIN_FLIGHT	TAXI_118		
SHADOW_LABYRINTH_DUNGEON	INSTANCE_SHADOW_LABYRINTH	253	
WORLDS_END_TAVERN	WORLDS_END_TAVERN		
THE_ARCATRAZ_DUNGEON	INSTANCE_THE_ARCATRAZ	254	
SHATTER_POINT_FLIGHT	TAXI_148		
HELLFIRE_PENINSULA_FLIGHT_HORDE	TAXI_130		
OREBOR_HARBORAGE_FLIGHT	TAXI_164		
DARK_PORTAL_OUTLANDS	DARK_PORTAL_OUTLANDS		
MANATOMBS_DUNGEON	INSTANCE_MANATOMBS	250	
SHADOWMOON_VALLEY_OUTLANDS_MOLE	SHADOWMOON_VALLEY_OUTLANDS_MOLE		
SHADOWMOON_VILLAGE_FLIGHT	TAXI_123		
BLADES_EDGE_MOUNTAINS_MOLE	BLADES_EDGE_MOUNTAINS_MOLE		
THE_SHATTERED_HALLS_DUNGEON	INSTANCE_THE_SHATTERED_HALLS	259	
THE_UNDERBOG_DUNGEON	INSTANCE_THE_UNDERBOG	262	
THE_STEAMVAULT_DUNGEON	INSTANCE_THE_STEAMVAULT	261	
THUNDERLORD_STRONGHOLD_FLIGHT	TAXI_126		
SHATTRATH_OUTLANDS_FLIGHT	TAXI_128		
THE_BLOOD_FURNACE_DUNGEON	INSTANCE_THE_BLOOD_FURNACE	256	
HELLFIRE_RAMPARTS_DUNGEON	INSTANCE_HELLFIRE_RAMPARTS	248	
STONEBREAKER_HOLD_FLIGHT	TAXI_127		
GARADAR_FLIGHT	TAXI_120		
AREA_52_RIPPER	AREA_52_RIPPER		
THE_SLAVE_PENS_DUNGEON	INSTANCE_THE_SLAVE_PENS	260	
SHATTRATH_OUTLANDS	SHATTRATH_OUTLANDS		
ALTAR_OF_SHATAR_FLIGHT	TAXI_140		
TELAAR_FLIGHT	TAXI_119		
MAGTHERIDONS_LAIR_RAID	INSTANCE_MAGTHERIDONS_LAIR	747	
SYLVANAAR_FLIGHT	TAXI_125		
THRALLMAR_FLIGHT	TAXI_99		
THE_BOTANICA_DUNGEON	INSTANCE_THE_BOTANICA	257	
ALLERIAN_STRONGHOLD_FLIGHT	TAXI_121		
SPINEBREAKER_RIDGE_FLIGHT	TAXI_141		
EVERGROVE_FLIGHT	TAXI_160		
SETHEKK_HALLS_DUNGEON	INSTANCE_SETHEKK_HALLS	252	
INSTANCE_749	INSTANCE_THE_EYE	749	
VENGEANCE_LANDING_ZEPPELIN	ZEPPELIN_VENGEANCE_LANDING		
THE_EYE_OF_ETERNITY_RAID	INSTANCE_THE_EYE_OF_ETERNITY	756	
SUNREAVERS_COMMAND_FLIGHT	TAXI_337		
VENGEANCE_LANDING_FLIGHT	TAXI_191		
MOAKI_FLIGHT	TAXI_294		
NESINGWARY_BASE_CAMP_FLIGHT	TAXI_309		
FORDRAGON_HOLD_FLIGHT	TAXI_251		
FORT_WILDERVAR_FLIGHT	TAXI_184		
BORGOROK_OUTPOST_FLIGHT	TAXI_259		
VALIANCE_KEEP_FLIGHT	TAXI_245		
VENOMSPITE_FLIGHT	TAXI_254		
VALGARDE_PORT_FLIGHT	TAXI_183		
LIGHTS_BREACH_FLIGHT	TAXI_306		
ARGENT_TOURNAMENT_GROUNDS	ARGENT_TOURNAMENT_GROUNDS		
DALARAN_NORTHREND_FLIGHT	TAXI_310		
GUNDRAK_FLIGHT	TAXI_331		
VALGARDE_PORT_DOCK	DOCK_VALGARDE_PORT		
CAMP_TUNKALO_FLIGHT	TAXI_324		
THE_OBSIDIAN_SANCTUM_RAID	INSTANCE_THE_OBSIDIAN_SANCTUM	755	
THE_ARGENT_VANGUARD_FLIGHT	TAXI_334		
UTGARDE_KEEP_DUNGEON	INSTANCE_UTGARDE_KEEP	285	
DUN_NIFFELEM_FLIGHT	TAXI_322		
ARGENT_TOURNAMENT_GROUNDS_MOLE	ARGENT_TOURNAMENT_GROUNDS_MOLE		
DALARAN_NORTHREND	DALARAN_NORTHREND		
DALARAN_NORTHREND_ORGRIMMAR_PORTAL	PORTAL_DALARAN_NORTHREND_ORGRIMMAR		
HALLS_OF_STONE_DUNGEON	INSTANCE_HALLS_OF_STONE	277	
WINDRUNNERS_OVERLOOK_FLIGHT	TAXI_336		
NEW_AGAMAND_FLIGHT	TAXI_190		
ARGENT_TOURNAMENT_GROUNDS_FLIGHT	TAXI_340		
UTGARDE_PINNACLE_DUNGEON	INSTANCE_UTGARDE_PINNACLE	286	
CRUSADERS_PINNACLE_FLIGHT	TAXI_335		
FIZZCRANK_AIRSTRIP_FLIGHT	TAXI_246		
STORM_PEAKS_WORMHOLE	STORM_PEAKS_WORMHOLE		
AMBERPINE_LODGE_FLIGHT	TAXI_253		
HOWLING_FJORD_WORMHOLE	HOWLING_FJORD_WORMHOLE		
THE_ARGENT_STAND_FLIGHT	TAXI_304		
THE_RUBY_SANCTUM_RAID	INSTANCE_THE_RUBY_SANCTUM	761	
WARSONG_HOLD_FLIGHT	TAXI_257		
TRIAL_OF_THE_CRUSADER_RAID	INSTANCE_TRIAL_OF_THE_CRUSADER	757	
THE_OCULUS_DUNGEON	INSTANCE_THE_OCULUS	282	
CAMP_ONEQWAH_FLIGHT	TAXI_249		
THE_SHADOW_VAULT_FLIGHT	TAXI_333		
VAULT_OF_ARCHAVON_RAID	INSTANCE_VAULT_OF_ARCHAVON	753	
NAXXRAMAS_RAID	INSTANCE_NAXXRAMAS	754	
SHOLAZAR_BASIN_WORMHOLE	SHOLAZAR_BASIN_WORMHOLE		
HALLS_OF_REFLECTION_DUNGEON	INSTANCE_HALLS_OF_REFLECTION	276	
GUNDRAK_DUNGEON	INSTANCE_GUNDRAK	274	
AHNKAHET_THE_OLD_KINGDOM_DUNGEON	INSTANCE_AHNKAHET_THE_OLD_KINGDOM	271	
THE_FORGE_OF_SOULS_DUNGEON	INSTANCE_THE_FORGE_OF_SOULS	280	
APOTHECARY_CAMP_FLIGHT	TAXI_248		
WESTGUARD_KEEP_FLIGHT	TAXI_185		
VALIANCE_LANDING_CAMP_FLIGHT	TAXI_303		
VALIANCE_KEEP_DOCK	DOCK_VALIANCE_KEEP		
WESTFALL_BRIGADE_FLIGHT	TAXI_255		
EBON_WATCH_FLIGHT	TAXI_305		
TRIAL_OF_THE_CHAMPION_DUNGEON	INSTANCE_TRIAL_OF_THE_CHAMPION	284	
HALLS_OF_LIGHTNING_DUNGEON	INSTANCE_HALLS_OF_LIGHTNING	275	
PIT_OF_SARON_DUNGEON	INSTANCE_PIT_OF_SARON	278	
THE_VIOLET_HOLD_DUNGEON	INSTANCE_THE_VIOLET_HOLD	283	
KAMAGUA_FLIGHT	TAXI_295		
ICECROWN_CITADEL_RAID	INSTANCE_ICECROWN_CITADEL	758	
DRAKTHARON_KEEP_DUNGEON	INSTANCE_DRAKTHARON_KEEP	273	
BOREAN_TUNDRA_WORMHOLE	BOREAN_TUNDRA_WORMHOLE		
AMBER_LEDGE_FLIGHT	TAXI_289		
UNUPE_FLIGHT	TAXI_296		
CONQUEST_HOLD_FLIGHT	TAXI_250		
ULDUAR_RAID	INSTANCE_ULDUAR	759	
AGMARS_HAMMER_FLIGHT	TAXI_256		
WARSONG_HOLD_ZEPPELIN	ZEPPELIN_WARSONG_HOLD		
STARS_REST_FLIGHT	TAXI_247		
RUBY_DRAGONSHRINE_MOLE	RUBY_DRAGONSHRINE_MOLE		
KORKRON_VANGUARD_FLIGHT	TAXI_260		
CAMP_WINTERHOOF_FLIGHT	TAXI_192		
WARSONG_CAMP_FLIGHT	TAXI_332		
AZJOLNERUB_DUNGEON	INSTANCE_AZJOLNERUB	272	
FROSTHOLD_FLIGHT	TAXI_321		
TAUNKALE_VILLAGE_FLIGHT	TAXI_258		
THE_NEXUS_DUNGEON	INSTANCE_THE_NEXUS	281	
GRIZZLY_HILLS_DRUID	GRIZZLY_HILLS_DRUID		
VALGARDE_BOAT	VALGARDE_BOAT		
WYRMREST_TEMPLE_FLIGHT	TAXI_252		
TRANSITUS_SHIELD_FLIGHT	TAXI_226		
DEATHS_RISE_FLIGHT	TAXI_325		
ZIMTORGA_FLIGHT	TAXI_307		
RIVERS_HEART_FLIGHT	TAXI_308		
GROMARSH_CRASHSITE_FLIGHT	TAXI_323		
ULDUAR_FLIGHT	TAXI_326		
DALARAN_NORTHREND_STORMWIND_PORTAL	PORTAL_DALARAN_NORTHREND_STORMWIND		
K3_FLIGHT	TAXI_320		
BOULDERCRAGS_REFUGE_FLIGHT	TAXI_327		
WINTERGARDE_KEEP_FLIGHT	TAXI_244		
KIRIN_TOR_BASE	KIRIN_TOR_BASE		
SUNREAVER_BASE	SUNREAVER_BASE		
THRONE_OF_THUNDER_RAID	INSTANCE_THRONE_OF_THUNDER	362	
NYALOTHA_THE_WAKING_CITY_RAID_PANDARIA	INSTANCE_NYALOTHA_THE_WAKING_CITY_PANDARIA	1180	
PAWDON_VILLAGE_PORTAL	PORTAL_PAWDON_VILLAGE		
VALLEY_OF_THE_FOUR_WINDS_MOLE	VALLEY_OF_THE_FOUR_WINDS_MOLE		
EMPERORS_OMEN_FLIGHT	TAXI_970		
SENTINEL_BASECAMP_FLIGHT	TAXI_991		
ONE_KEG_FLIGHT	TAXI_1022		
THE_SUNSET_BREWGARDEN_FLIGHT	TAXI_1072		
STONEPLOW_FLIGHT	TAXI_989		
VALE_ZIDORMI_PAST	VALE_ZIDORMI_PAST		
MISTFALL_VILLAGE_FLIGHT	TAXI_2544		
MOGUSHAN_VAULTS_RAID	INSTANCE_MOGUSHAN_VAULTS	317	
JADE_TEMPLE_GROUNDS_FLIGHT	TAXI_968		
THE_ARBORETUM_FLIGHT	TAXI_967		
TIAN_MONASTERY_FLIGHT	TAXI_971		
THUNDER_CLEFT_FLIGHT	TAXI_987		
CRADLE_OF_CHIJI_FLIGHT	TAXI_992		
ZHUS_WATCH_FLIGHT	TAXI_986		
TERRACE_OF_ENDLESS_SPRING_RAID	INSTANCE_TERRACE_OF_ENDLESS_SPRING	320	
KLAXXIVESS_FLIGHT	TAXI_1070		
THE_LIONS_REDOUBT_FLIGHT	TAXI_1115		
ZOUCHIN_VILLAGE_FLIGHT	TAXI_1021		
HEART_OF_FEAR_RAID	INSTANCE_HEART_OF_FEAR	330	
SERPENTS_OVERLOOK_FLIGHT	TAXI_1080		
KUN_LAI_SUMMIT_MOLE	KUN_LAI_SUMMIT_MOLE		
LONGYING_OUTPOST_FLIGHT	TAXI_1053		
KOTA_BASECAMP_FLIGHT	TAXI_1023		
THE_BRINY_MUCK_FLIGHT	TAXI_1090		
SHADOPAN_FALLBACK_FLIGHT	TAXI_1024		
PANGS_STEAD_FLIGHT	TAXI_984		
WESTWIND_REST_FLIGHT	TAXI_1020		
SOGGYS_GAMBLE_FLIGHT	TAXI_1071		
DAWNS_BLOSSOM_FLIGHT	TAXI_895		
BINAN_VILLAGE_FLIGHT	TAXI_1017		
SHADOPAN_GARRISON_FLIGHT	TAXI_1056		
HALFHILL_FLIGHT	TAXI_985		
STORMSTOUT_BREWERY_DUNGEON	INSTANCE_STORMSTOUT_BREWERY	302	
SHADOPAN_MONASTERY_DUNGEON	INSTANCE_SHADOPAN_MONASTERY	312	
PEARLFIN_VILLAGE_FLIGHT	TAXI_972		
SHADOPAN_ISLE_OF_THUNDER_PORTAL_HORDE	PORTAL_SHADOPAN_ISLE_OF_THUNDER_HORDE		
SRILA_VILLAGE_FLIGHT	TAXI_969		
GRASSY_CLINE_FLIGHT	TAXI_1052		
VALE_ZIDORMI_PRESENT	VALE_ZIDORMI_PRESENT		
PAWDON_VILLAGE_FLIGHT	TAXI_966		
SHRINE_OF_TWO_MOONS	SHRINE_OF_TWO_MOONS		
RENSAIS_WATCHPOST_FLIGHT	TAXI_1055		
TEMPLE_OF_THE_JADE_SERPENT_DUNGEON	INSTANCE_TEMPLE_OF_THE_JADE_SERPENT	313	
SIEGE_OF_NIUZAO_TEMPLE_DUNGEON	INSTANCE_SIEGE_OF_NIUZAO_TEMPLE	324	
GATE_OF_THE_SETTING_SUN_DUNGEON	INSTANCE_GATE_OF_THE_SETTING_SUN	303	
MOGUSHAN_PALACE_DUNGEON	INSTANCE_MOGUSHAN_PALACE	321	
SHADOPAN_ISLE_OF_THUNDER_PORTAL_ALLIANCE	PORTAL_SHADOPAN_ISLE_OF_THUNDER_ALLIANCE		
DOMINATION_POINT_FLIGHT	TAXI_1195		
DAWNCHASER_RETREAT_FLIGHT	TAXI_990		
LIONS_LANDING_FLIGHT	TAXI_1190		
SHRINE_OF_TWO_MOONS_FLIGHT	TAXI_1058		
GROOKIN_HILL_FLIGHT	TAXI_894		
SIEGE_OF_ORGRIMMAR_RAID	INSTANCE_SIEGE_OF_ORGRIMMAR	369	
GAORAN_BATTLEFRONT_FLIGHT	TAXI_1054		
TAVERN_IN_THE_MISTS_FLIGHT	TAXI_1029		
TEMPLE_OF_THE_WHITE_TIGER_FLIGHT	TAXI_1018		
MARISTA_FLIGHT	TAXI_993		
SERPENTS_SPINE_FLIGHT_ALLIANCE	TAXI_1073		
EASTWIND_REST_FLIGHT	TAXI_1019		
SERPENTS_SPINE_FLIGHT_HORDE	FLIGHT_SERPENTS_SPINE_HORDE		
HONEYDEW_VILLAGE_FLIGHT	TAXI_973		
WINTERS_BLOSSOM_FLIGHT	TAXI_1025		
SHRINE_OF_SEVEN_STARS_FLIGHT	TAXI_1057		
SHRINE_OF_SEVEN_STARS	SHRINE_OF_SEVEN_STARS		
THE_INCURSION_FLIGHT	TAXI_988		
HONEYDEW_VILLAGE	HONEYDEW_VILLAGE		
MONK_DALARAN_PORTAL	PORTAL_MONK_DALARAN		
PEAK_OF_SERENITY	PEAK_OF_SERENITY		
EYE_OF_AZSHARA_FLIGHT	TAXI_1870		
HAFR_FJALL_FLIGHT	TAXI_1863		
STORMTORN_FOOTHILLS_FLIGHT	TAXI_1857		
EMERALD_DREAMWAY_DUSKWOOD_PORTAL	PORTAL_EMERALD_DREAMWAY_DUSKWOOD		
EMERALD_DREAMWAY	EMERALD_DREAMWAY		
GLOAMING_REEF_FLIGHT	TAXI_1885		
DALARAN_PALADIN_PORTAL_HORDE	PORTAL_DALARAN_PALADIN_HORDE		
EMERALD_DREAMWAY_AMIRDRASSIL_PORTAL	PORTAL_EMERALD_DREAMWAY_AMIRDRASSIL		
THE_WITCHWOOD_FLIGHT	TAXI_1754		
VALDISDALL_FLIGHT	TAXI_1742		
DALARAN_BROKEN_ISLES_PORTAL_HORDE	PORTAL_DALARAN_BROKEN_ISLES_HORDE		
VALSHARAH	VALSHARAH		
IRONGROVE_RETREAT_FLIGHT	TAXI_1880		
DELIVERANCE_POINT_FLIGHT	TAXI_1941		
AZUREWING_REPOSE_FLIGHT	TAXI_1613		
VAULT_OF_THE_WARDENS_DUNGEON	INSTANCE_VAULT_OF_THE_WARDENS	707	
ACHERUS	ACHERUS		
EMERALD_DREAMWAY_FERALAS_PORTAL	PORTAL_EMERALD_DREAMWAY_FERALAS		
AALGEN_POINT_FLIGHT	TAXI_1942		
EMERALD_DREAMWAY_DREAMGROVE_PORTAL	PORTAL_EMERALD_DREAMWAY_DREAMGROVE		
VENGEANCE_POINT_FLIGHT	TAXI_1856		
VALSHARAH_DRUID	VALSHARAH_DRUID		
SHACKLES_DEN_FLIGHT	TAXI_1633		
WATCHERS_AERIE_FLIGHT	TAXI_1860		
THUNDER_TOTEM_FLIGHT	TAXI_1719		
HIGHMOUNTAIN_MOLE	HIGHMOUNTAIN_MOLE		
CHALLIANES_TERRACE_FLIGHT	TAXI_1615		
ILLIDARI_PERCH_FLIGHT	TAXI_1861		
GARDEN_OF_THE_MOON_FLIGHT	TAXI_1766		
CATHEDRAL_OF_ETERNAL_NIGHT_DUNGEON	INSTANCE_CATHEDRAL_OF_ETERNAL_NIGHT	900	
AZSUNA	AZSUNA		
NIGHTHOLD_SHALARAN_PORTAL	PORTAL_NIGHTHOLD_SHALARAN		
EMERALD_DREAMWAY_GRIZZLY_HILLS_PORTAL	PORTAL_EMERALD_DREAMWAY_GRIZZLY_HILLS		
DALARAN_PALADIN_PORTAL_ALLIANCE	PORTAL_DALARAN_PALADIN_ALLIANCE		
VALSHARAH_DRUID_DALARAN_PORTAL	PORTAL_VALSHARAH_DRUID_DALARAN		
EMERALD_DREAMWAY_HINTERLANDS_PORTAL	PORTAL_EMERALD_DREAMWAY_HINTERLANDS		
SKYHORN_FLIGHT	TAXI_1753		
DALARAN_BROKEN_ISLES_PET	DALARAN_BROKEN_ISLES_PET		
NESINGWARYS_RETREAT_FLIGHT	TAXI_1767		
EMERALD_DREAMWAY_HYJAL_PORTAL	PORTAL_EMERALD_DREAMWAY_HYJAL		
PREPFOOT_FLIGHT	TAXI_1761		
TOMB_OF_SARGERAS_RAID	INSTANCE_TOMB_OF_SARGERAS	875	
STARSONG_REFUGE_FLIGHT	TAXI_1764		
THE_EMERALD_NIGHTMARE_RAID	INSTANCE_THE_EMERALD_NIGHTMARE	768	
COURT_OF_STARS_DUNGEON	INSTANCE_COURT_OF_STARS	800	
LORLATHIL_FLIGHT	TAXI_1673		
THUNDER_TOTEM_ORGRIMMAR_PORTAL	PORTAL_THUNDER_TOTEM_ORGRIMMAR		
CULLENS_POST_FLIGHT	TAXI_1738		
SHIPWRECK_COVE_FLIGHT	TAXI_1756		
FORSAKEN_FOOTHOLD_FLIGHT	TAXI_1741		
HALL_OF_THE_GUARDIAN	HALL_OF_THE_GUARDIAN		
MAW_OF_SOULS_DUNGEON	INSTANCE_MAW_OF_SOULS	727	
HALLS_OF_VALOR_DUNGEON	INSTANCE_HALLS_OF_VALOR	721	
EYE_OF_AZSHARA_DUNGEON	INSTANCE_EYE_OF_AZSHARA	716	
NELTHARIONS_LAIR_DUNGEON	INSTANCE_NELTHARIONS_LAIR	767	
THE_NIGHTHOLD_RAID	INSTANCE_THE_NIGHTHOLD	786	
DARKHEART_THICKET_DUNGEON	INSTANCE_DARKHEART_THICKET	762	
BLACK_ROOK_HOLD_DUNGEON	INSTANCE_BLACK_ROOK_HOLD	740	
TRIAL_OF_VALOR_RAID	INSTANCE_TRIAL_OF_VALOR	861	
THE_BROKEN_SHORE_MOLE	THE_BROKEN_SHORE_MOLE		
DREADWAKES_LANDING_FLIGHT	TAXI_1739		
THE_ARCWAY_DUNGEON	INSTANCE_THE_ARCWAY	726	
BRADENSBROOK_FLIGHT	TAXI_1713		
OBSIDIAN_OVERLOOK_FLIGHT	TAXI_1758		
DALARAN_BROKEN_ISLES_FLIGHT	FLIGHT_DALARAN_BROKEN_ISLES		
DALARAN_BROKEN_ISLES_PORTAL_ALLIANCE	PORTAL_DALARAN_BROKEN_ISLES_ALLIANCE		
CRIMSON_THICKET_FLIGHT	TAXI_1879		
FELBANE_CAMP_FLIGHT	TAXI_1755		
GREYWATCH_FLIGHT	TAXI_1744		
LORNAS_WATCH_FLIGHT	TAXI_1745		
MEREDIL_FLIGHT	TAXI_1858		
NIGHTHOLD_ORGRIMMAR_PORTAL	PORTAL_NIGHTHOLD_ORGRIMMAR		
STONEHOOF_WATCH_FLIGHT	TAXI_1778		
DALARAN_BROKEN_ISLES	DALARAN_BROKEN_ISLES		
FELBLAZE_INGRESS_FLIGHT	TAXI_1859		
ILLIDARI_STAND_FLIGHT	TAXI_1622		
SHIELDS_REST_FLIGHT	TAXI_1855		
WARDENS_REDOUBT_FLIGHT	TAXI_1837		
SKYFIRE_TRIAGE_CAMP_FLIGHT	TAXI_1747		
IRONHORN_ENCLAVE_FLIGHT	TAXI_1759		
THE_NIGHTHOLD	THE_NIGHTHOLD		
SYLVAN_FALLS_FLIGHT	TAXI_1777		
ASSAULT_ON_VIOLET_HOLD_DUNGEON	INSTANCE_ASSAULT_ON_VIOLET_HOLD	777	
THE_BROKEN_SHORE	THE_BROKEN_SHORE		
EMERALD_DREAMWAY_MOONGLADE_PORTAL	PORTAL_EMERALD_DREAMWAY_MOONGLADE		
JOZS_RYLAKS_FLIGHT	TAXI_1574		
BASTION_RISE_FLIGHT_ALLIANCE	TAXI_1511		
EXILES_RISE_FLIGHT	TAXI_1384		
NAGRAND_DRAENOR_WORMHOLE	NAGRAND_DRAENOR_WORMHOLE		
BREAKERS_CROWN_FLIGHT	TAXI_1520		
AKTARS_POST_FLIGHT	TAXI_1643		
SKYREACH_DUNGEON	INSTANCE_SKYREACH	476	
ANCHORITES_SOJOURN_FLIGHT	TAXI_1451		
NAGRAND_DRAENOR_MOLE	NAGRAND_DRAENOR_MOLE		
TALON_WATCH_FLIGHT	TAXI_1509		
DARK_PORTAL_SHADOWMOON_VALLEY	DARK_PORTAL_SHADOWMOON_VALLEY		
IRON_DOCKS_FLIGHT	TAXI_1524		
BLADESPIRE_CITADEL_FLIGHT	TAXI_1387		
THE_IRON_FRONT_FLIGHT_HORDE	TAXI_1644		
LUNARFALL_SHIPYARD	LUNARFALL_SHIPYARD		
TWILIGHT_GLADE_FLIGHT	TAXI_1382		
LUNARFALL	LUNARFALL		
SHADOWMOON_BURIAL_GROUNDS_DUNGEON	INSTANCE_SHADOWMOON_BURIAL_GROUNDS	537	
AUCHINDOUN_DUNGEON	INSTANCE_AUCHINDOUN	547	
TEROKKAR_REFUGE_FLIGHT	TAXI_1462		
WORVAR_FLIGHT	TAXI_1504		
SKYSEA_RIDGE_FLIGHT	TAXI_1539		
WARSPEAR_ASHRAN	WARSPEAR_ASHRAN		
DEEPROOT_FLIGHT	TAXI_1523		
HELLFIRE_CITADEL_RAID	INSTANCE_HELLFIRE_CITADEL	669	
BLACKROCK_FOUNDRY_RAID	INSTANCE_BLACKROCK_FOUNDRY	457	
HIGHMAUL_RAID	INSTANCE_HIGHMAUL	477	
GRIMRAIL_DEPOT_DUNGEON	INSTANCE_GRIMRAIL_DEPOT	536	
WOLFS_STAND_FLIGHT	TAXI_1559		
ELODOR_ALLIANCE_FLIGHT	TAXI_1468		
RILZITS_HOLDFAST_FLIGHT	TAXI_1572		
VAULT_OF_THE_EARTH_FLIGHT	TAXI_1646		
IRON_DOCKS_DUNGEON	INSTANCE_IRON_DOCKS	558	
SOCRETHARS_RISE_FLIGHT	TAXI_1475		
DARK_PORTAL_STORMSHIELD	DARK_PORTAL_STORMSHIELD		
APEXIS_EXCAVATION_FLIGHT	TAXI_1513		
EXARCHS_REFUGE_FLIGHT_HORDE	TAXI_1454		
BLOODMAUL_SLAG_MINES_DUNGEON	INSTANCE_BLOODMAUL_SLAG_MINES	385	
DARKTIDE_ROOST_FLIGHT	TAXI_1529		
THUNDER_PASS_FLIGHT	TAXI_1395		
STORMSHIELD_ASHRAN	STORMSHIELD_ASHRAN		
AXEFALL_FLIGHT	TAXI_1487		
HIGHPASS_FLIGHT	TAXI_1519		
THE_EVERBLOOM_DUNGEON	INSTANCE_THE_EVERBLOOM	556	
EXARCHS_REFUGE_FLIGHT_ALLIANCE	TAXI_1453		
DARKSPEARS_EDGE_FLIGHT	TAXI_1396		
BEASTWATCH_FLIGHT	TAXI_1442		
THE_RING_OF_TRIALS_FLIGHT	TAXI_1502		
THROMVAR_FLIGHT	TAXI_1388		
DARK_PORTAL_FROSTFIRE_RIDGE	DARK_PORTAL_FROSTFIRE_RIDGE		
THE_DRAAKORIUM_FLIGHT	TAXI_1467		
WORGOL_FLIGHT	TAXI_1386		
FROSTWOLF_OVERLOOK_FLIGHT	TAXI_1441		
TALADOR_WORMHOLE	TALADOR_WORMHOLE		
VOLJINS_PRIDE_FLIGHT	TAXI_1443		
GORGROND_MOLE	GORGROND_MOLE		
RIVERSIDE_POST_FLIGHT	TAXI_1505		
EVERBLOOM_OVERLOOK_FLIGHT	TAXI_1580		
AKEETA_S_HOVEL_FLIGHT	TAXI_1569		
TRANQUIL_COURT_FLIGHT	TAXI_1556		
YRELS_WATCH_FLIGHT	TAXI_1507		
CROWS_CROOK_FLIGHT	TAXI_1515		
LIONS_WATCH_FLIGHT	TAXI_1620		
STONEFANG_OUTPOST_FLIGHT	TAXI_1390		
DUROTANS_GRASP_FLIGHT	TAXI_1445		
NIVEKS_OVERLOOK_FLIGHT	TAXI_1573		
ZANGARRA_FLIGHT	TAXI_1440		
THE_IRON_FRONT_FLIGHT_ALLIANCE	TAXI_1645		
VEIL_TEROKK_FLIGHT	TAXI_1508		
